NAME	DESCRIPTION	SNU_KO1	SNU_KO2	NCI_BAP1_-1	NCI_BAP1_0	SNU_Original_cell_line
CEBPZ		0.0030231087915635383	0.006517472848509193	0.0034373927107419623	0.004599390376660148	0.001794702749086954
CEBPZOS		0.004079011083611309	0.005123659151223226	0.00266801239281416	0.0022262138036141985	0.0030897142079762273
CECR2		6.725492306036767e-06	2.7876273945719433e-05	4.963743986630991e-05	3.81014587415633e-05	2.6161847654328755e-06
CECR7		0.0002858334230065637	0.0004794719118663737	0.0	0.0	0.00016743582498770403
CEL		1.6813730765091973e-05	5.575254789143879e-06	9.927487973262004e-05	8.708904855214502e-05	3.924277148149316e-05
CELF1		0.005841090067792972	0.010710064449945407	0.00555939326502673	0.006852819507946893	0.0030373905126675695
CELF2		0.00011097062304960688	0.00018955866283089156	0.002374324206938493	0.0031733072066187718	0.00019359767264203292
CELF5		1.6813730765091973e-05	1.115050957828774e-05	8.272906644385014e-06	2.177226213803622e-05	6.017224960495601e-05
CELSR1		0.006611158936834179	0.01791886889230842	0.002746605005935816	0.0035325495318963705	0.005580322104668331
CELSR2		0.0016309318842139232	0.0038580763140875648	0.000860382291016039	0.0012246897452645325	0.0010490900909385828
CELSR3		0.0006523727536855671	0.001795232042104333	0.00011582069302138995	0.0001632919660352715	0.0012191421006917226
CEMIP		5.38039384482943e-05	0.00017840815325260385	0.03408437537486618	0.07799368604398046	0.0002459213679506902
CEMIP2		0.010360620897449664	0.02668874467563173	0.002428098100126993	0.005056607881558906	0.00898659466926195
CENPA		0.0035914128914236432	0.004856046921344318	0.0008024719445053454	0.0013988678423688227	0.0016481964022227113
CENPB		0.008615355644033103	0.016118061595414988	0.004355685348268695	0.004588504245591128	0.0039007314852604184
CENPBD1		0.0014594318304099803	0.0026259450056867703	0.00035159853238636183	0.0003429131286740701	0.0008397953097039516
CENPBD1P1		0.0012711180458409516	0.002648246024843342	0.00182417591508689	0.0024003919007184885	0.0009575236241484338
CENPC		0.0008003335844183767	0.00200151646930265	0.0006866512514839526	0.0010886131069018075	0.0006278843437038889
CENPE		0.003537608952975351	0.009734394861845208	0.0017910842885093523	0.003336599172654043	0.0018182484119758514
CENPF		0.01693478962660061	0.055663343814812444	0.004206773028669764	0.007658393207054225	0.01042811247501547
CENPH		0.001419078876573761	0.0027764768849936486	0.0013981212229010613	0.0017689962987154399	0.0009339779612595365
CENPI		0.0031105401915420133	0.003228072522914301	0.0005336024785628319	0.001328107990420209	0.0011118785253089712
CENPJ		0.0006422845152265123	0.001839834080417477	0.0003805537056417098	0.0005388634879163959	0.0006802080390125467
CENPK		0.0024480791993973915	0.002191075132133547	0.0020723631144184385	0.0030916612236011397	0.0022237570506179467
CENPL		0.0014964220380931869	0.0021520483486095372	0.0007900625845387646	0.0012355758763335513	0.0009261294069632373
CENPM		0.0012509415689228418	0.00204054325282666	0.00039709951893047963	0.0008055736991073387	0.0005180045835557102
CENPN		0.008830571397826295	0.006874289155014406	0.0025191000732152297	0.0037448290877422252	0.0055227660398287914
CENPO		0.0016040299149897718	0.0029771860574028313	0.0006080586383622967	0.0012355758763335513	0.0005441664312100391
CENPP		0.0004001667922091889	0.0004460203831315104	0.0001695945862098922	0.00040278684955366936	0.00031132598708651245
CENPQ		0.0025926772839771827	0.003144443701077148	0.0016587177821991907	0.0019214021336816929	0.0019647547588400893
CENPS		0.0002185784999461955	0.000334515287348633	0.00011995714634358244	0.00014696276943174433	0.00010203120585188222
CENPT		0.001674647584203161	0.001811957806471762	0.001600807435688497	0.0017472240365774027	0.0017240657604202664
CENPU		0.0027372753685569735	0.0033005508351731778	0.0016338990622660348	0.0020520357065099085	0.0016979039127659374
CENPV		0.0026263047455073654	0.004822595392609452	0.000574967011784759	0.000593294143261486	0.001943825280716628
CENPW		0.0030163832992575017	0.0035235610267389324	0.0018034936484759274	0.00211735249292402	0.0016900553584696383
CENPX		0.019039868718390137	0.01615708837893892	0.0021509557275400945	0.0031569780100152442	0.01164202220617629
CEP104		0.0019234907995265187	0.003110992172342281	0.002374324206938493	0.0030317875027215378	0.0012296068397534535
CEP112		0.000780157107500267	0.0014997435382797018	0.000653559624906415	0.001137600696712391	0.0010438577214077196
CEP120		0.0007398041536640478	0.0013492116589728146	0.0016090803423328788	0.0014859568909209712	0.0009392103307904041
CEP126		0.00020176476918110358	0.0022356771704466994	3.722807989973242e-05	5.443065534509044e-05	0.00018836530311116712
CEP128		0.0007532551382761208	0.0009812448428893246	0.0002523236526537423	0.0005007620291748323	0.00034795257380257246
CEP131		0.0016847358226622156	0.002848955197252525	0.000988612344004007	0.0007402569126932274	0.001415355958099187
CEP135		0.0011265199612611602	0.002380633794964435	0.000810744851149727	0.0015131722185935175	0.00046306470348162095
CEP152		0.0009213924459270399	0.0013603621685511092	0.0010465226905147006	0.0017853254953189676	0.00060172249604956
CEP162		0.0002353922307112874	0.00044044512834236655	0.0005170566652740621	0.0007783583714347924	0.00031655835661737825
CEP164		0.0018057946841708791	0.0025757677125844746	0.0020103163145855515	0.0026507729153059088	0.0010464739061731513
CEP170		0.0075998063058215735	0.013848932896233422	0.00898437661580211	0.014113868930981925	0.004248684059062993
CEP170B		0.00516517809103625	0.006043576191431968	0.002556328153114961	0.0030100152405835	0.0028987327200996264
CEP170P1		0.0005178629075648329	0.0010202716264133256	0.00045087341211898186	0.0009906379272806474	0.00027731558513588493
CEP19		0.00020849026148714013	0.00043486987355322265	0.00038469015896390224	0.0004191160461571966	0.0002119109660000631
CEP192		0.0018898633379963359	0.0029827613121919745	0.001513941915922454	0.0024657086871326	0.0010778681233583431
CEP250		0.013931857311955191	0.022038982181485738	0.001993770501296783	0.002498367080339656	0.0065483104678784945
CEP290		0.000958382653610241	0.0020293927432483735	0.0036773070034291293	0.004387110820814293	0.0015435490116053959
CEP295		0.0009920101151404237	0.0026203697508976275	0.0008852010109491951	0.0015676028739386033	0.0006566623761236538
CEP295NL		3.3627461530183945e-05	2.230101915657548e-05	1.6545813288769973e-05	1.632919660352715e-05	2.8778032419761643e-05
CEP350		0.0027709028300871566	0.006500747084141764	0.00234123258036095	0.002852166340082738	0.0018130160424449837
CEP41		0.001560314215000534	0.0025757677125844746	0.0009265655441711196	0.001083170041367298	0.000729915549555773
CEP44		0.0006355590229204758	0.0008474387279498699	0.0006163315450066838	0.0007674722403657738	0.0005572473550372013
CEP55		0.01136608199720215	0.012304587319640532	0.0035408040437967746	0.008360548661005881	0.00695643529128604
CEP57		0.005276148714085859	0.007002520015164712	0.0037765818831617475	0.004065969954278259	0.004018459799704901
CEP57L1		0.0017284515226514531	0.0014997435382797018	0.0009720665307152382	0.0015295014151970455	0.0009051999288397761
CEP57L1P1		6.052943075433113e-05	3.902678352400717e-05	3.722807989973242e-05	4.898758981058144e-05	3.924277148149316e-05
CEP63		0.001267755299687933	0.0027207243371022097	0.0008231542111163077	0.001175702155453956	0.0009810692870373266
CEP68		0.0009751963843753323	0.0019569144309894973	0.0007114699714171086	0.0006858262573481403	0.0005389340616791716
CEP70		0.0020546378994942367	0.0017060279654780275	0.000781789677894383	0.0012573481384715883	0.0022289894201488096
CEP72		0.0004304315075863544	0.0006746058294864091	0.00035159853238636183	0.0007075985194861788	0.0002485375527161231
CEP76		0.0007465296459700843	0.0007582346513235671	0.000574967011784759	0.0007184846505551973	0.0005153883987902787
CEP78		0.002683471430108676	0.004309671952008217	0.0014932596493114915	0.0020574787720444177	0.0018627235529882099
CEP83		0.0007868825998063035	0.00147744251912313	0.0005873763717513343	0.0006041802743305044	0.0006357328980001881
CEP83-DT		1.345098461207359e-05	1.6725764367431607e-05	4.136453322192495e-06	5.443065534509045e-06	3.1394217185194536e-05
CEP85		0.002320294845582691	0.0052909167948975416	0.000781789677894383	0.0016873503156978077	0.0013865779256794267
CEP85L		0.0003463628537608943	0.0004014183448183595	0.0006121950916844902	0.0009307642064010453	0.0003008612480247809
CEP89		0.0033459324222533033	0.004833745902187747	0.0019110414348529332	0.0022806444589592917	0.0023676472127167536
CEP95		0.0018764123533842627	0.002475413126379883	0.0012161172767245934	0.0010886131069018075	0.0019333605416548977
CEP97		0.0010693532766598496	0.0021074463102963843	0.0007983354911831517	0.001328107990420209	0.0008476438640002507
CEPT1		0.0011937748843215312	0.0022802792087598437	0.0012119808234023995	0.001692793381232317	0.0009549074393830023
CERCAM		0.0028583342300656372	0.0038803773332441362	0.0056131671582152235	0.008142826039625508	0.0019464414654820595
CERK		0.003951226729796614	0.010782542762204248	0.0010630685038034693	0.0014913999564554804	0.0017633085319017573
CERKL		0.00018831378456902993	0.00028991324903548206	1.6545813288769973e-05	1.632919660352715e-05	0.00045259996441988584
CEROX1		2.017647691811036e-05	5.0177293102294914e-05	0.00017786749285427715	0.00013607663836272648	7.848554296298622e-06
CERS1		0.0007129021844399016	0.0016614259271648748	0.0004963743986630991	0.00032114086653603366	0.00029301269372848226
CERS2		0.0053770310986764125	0.01892799000914344	0.0034953030572526557	0.005062050947093416	0.0036678910411368946
CERS4		0.0008844022382438391	0.0013324858946053857	0.0013112557031350182	0.0013226649248856998	0.0008895028202471778
CERS5		0.0017654417303346543	0.0035235610267389324	0.003970995189304796	0.004664707163074253	0.00274699400370452
CERS6		0.0025893145378241647	0.0039082536071898604	0.0008024719445053454	0.0015295014151970455	0.0013865779256794267
CERT1		0.004213520929732046	0.008669521197118729	0.003462211430675118	0.0047844546048334494	0.0030059962954823776
CES1		0.0002454804691703428	6.690305746972652e-05	0.0	0.0	0.00014912253162967378
CES1P1		2.6901969224147123e-05	5.575254789143879e-06	0.0	0.0	3.1394217185194536e-05
CES2		0.0020815398687183883	0.0030942664079748523	0.0036979892700400915	0.003733942956673207	0.0012740819807658121
CES3		3.3627461530183946e-06	5.575254789143879e-06	2.4818719933154984e-05	1.632919660352715e-05	8.110172772841912e-05
CES5AP1		6.725492306036767e-06	2.230101915657548e-05	4.1364533221924953e-05	6.53167864141086e-05	1.8313293358030134e-05
CETN2		0.0043547562681588185	0.003328427109118893	0.0026969675660695044	0.0037012845634661513	0.0032074425224207052
CETN3		0.0014896965457871503	0.0021074463102963843	0.0019275872481417018	0.002852166340082738	0.001894117770173402
CETN4P		1.0088238459055206e-05	5.575254789143879e-06	8.272906644385014e-06	5.443065534509045e-06	3.1394217185194536e-05
CETP		1.0088238459055206e-05	0.0	3.3091626577539946e-05	7.075985194861789e-05	0.0
CFAP157		0.00015804906919186435	0.00018955866283089156	7.445615979946463e-05	9.25321140866536e-05	6.278843437038888e-05
CFAP20		0.0020142849456580175	0.001990365959724364	0.002457053273382342	0.002732418898323541	0.0019359767264203291
CFAP221		3.3627461530183946e-06	0.0	8.272906644385014e-06	8.164598301763575e-05	4.185895624692605e-05
CFAP298		0.0007868825998063035	0.0020516937624049454	0.000653559624906415	0.0007293707816242088	0.0007848554296298622
CFAP299		3.0264715377165566e-05	1.115050957828774e-05	4.136453322192495e-06	3.26583932070543e-05	5.755606483952311e-05
CFAP300		3.0264715377165566e-05	0.00011708035057202127	4.136453322192495e-06	5.443065534509045e-06	0.00047876181207421475
CFAP36		0.002464892930162483	0.0026147944961084756	0.002548055246470579	0.0032876115828434664	0.003149886457581184
CFAP410		0.000265656946088453	0.00037911732566178394	0.00039709951893047963	0.0006313956020030495	0.0002537699222469889
CFAP43		1.6813730765091973e-05	3.902678352400717e-05	5.377389318850245e-05	4.3544524276072366e-05	1.30809238271644e-05
CFAP44		0.00010088238459055206	0.00014495662451774062	0.0002068226661096245	0.00020683649031134365	7.848554296298624e-05
CFAP45		8.40686538254596e-05	0.00031778952298120144	8.686551976604261e-05	0.00014151970389723504	5.493988007409023e-05
CFAP46		0.0	0.0	1.6545813288769973e-05	3.26583932070543e-05	1.8313293358030134e-05
CFAP53		1.6813730765091973e-05	2.7876273945719433e-05	7.445615979946463e-05	4.898758981058144e-05	1.8313293358030134e-05
CFAP54		1.0088238459055206e-05	2.7876273945719433e-05	7.859261312165765e-05	6.53167864141086e-05	7.586935819755334e-05
CFAP57		2.353922307112874e-05	6.132780268058265e-05	7.445615979946463e-05	0.00010341824515567216	9.941502108644933e-05
CFAP58		3.3627461530183946e-06	5.5752547891438786e-05	9.513842641042757e-05	0.00020683649031134365	2.354566288889591e-05
CFAP69		6.725492306036767e-06	2.7876273945719433e-05	7.445615979946463e-05	7.620291748312646e-05	6.540461913582178e-05
CFAP70		0.0	2.230101915657548e-05	0.00011995714634358244	0.0001306335728282172	1.30809238271644e-05
CFAP97		0.002152157537931772	0.003601614593786943	0.0019110414348529332	0.002601785325495325	0.0012165259159262866
CFB		1.345098461207359e-05	0.0	0.0011871621034692437	0.002155453951665585	0.00020144622693833158
CFD		0.0003799903152910787	0.0005017729310229491	0.00028541527923128216	0.00020683649031134365	0.00039242771481493157
CFDP1		0.003742736468309471	0.0077161526281751295	0.0021385463675735196	0.0019758327890267856	0.004369028558272907
CFH		0.00020849026148714013	0.0004125688543966472	0.0015801251690775347	0.003391029827999136	0.005240218085162051
CFHR1		2.353922307112874e-05	5.575254789143879e-06	4.1364533221924953e-05	4.898758981058144e-05	2.0929478123463024e-05
CFI		0.0	0.0	0.00011582069302138995	0.00027215327672545225	0.000130809238271644
CFL1		0.04140885612826847	0.06970741062866595	0.0314287723420186	0.0458523840627042	0.021104762502747006
CFL1P1		1.0088238459055206e-05	1.115050957828774e-05	2.8955173255347463e-05	5.443065534509044e-05	1.5697108592597244e-05
CFL2		0.009936914882169329	0.006812961352333815	0.0045873267343114746	0.007315480078380154	0.007265145093607097
CFLAR		0.010192483589798752	0.00943890635802056	0.005166430199418428	0.009198780753320267	0.008905492941533505
CFLAR-AS1		5.7166684601312856e-05	0.00010035458620458965	1.6545813288769973e-05	4.3544524276072366e-05	9.941502108644933e-05
CFP		4.7078446142257536e-05	4.460203831315105e-05	1.6545813288769973e-05	4.3544524276072366e-05	5.755606483952311e-05
CGAS		0.0007902453459593218	0.001432840480809977	0.00136089314300133	0.001910516002612674	0.00041597337770382756
CGB7		0.0	5.575254789143879e-06	2.4818719933154984e-05	3.26583932070543e-05	2.6161847654328757e-05
CGGBP1		0.004963413321855148	0.008128721482571773	0.005538710998415761	0.007876115828434596	0.003921660963383884
CGN		2.017647691811036e-05	5.0177293102294914e-05	0.00043432759883021196	0.0009579795340735916	5.755606483952311e-05
CGNL1		0.0006860002152157498	0.0008697397471064453	0.0003805537056417098	0.0005878510777269773	0.0008711895268891482
CGREF1		0.00023875497686430566	0.0006746058294864091	9.100197308823509e-05	5.443065534509044e-05	0.0002485375527161231
CGRRF1		0.0014829710534811139	0.0009031912758413051	0.0006204679983288719	0.0007838014369693017	0.002202827572494481
CHAC1		0.0006658237382976402	0.001432840480809977	0.0005170566652740621	0.00033747006313956083	0.00033748783474084137
CHAC2		0.0011130689766490872	0.0011485024865636408	0.0002978246391978596	0.0004626605704332687	0.0003060936175556467
CHAD		1.345098461207359e-05	0.0	2.4818719933154984e-05	1.632919660352715e-05	5.232369530865733e-05
CHAF1A		0.0025657753147530363	0.008669521197118729	0.00318506905808822	0.0034890050076202958	0.0010438577214077196
CHAF1B		0.002293392876358545	0.005407997145469562	0.0015180783692446476	0.0023405181798388866	0.00130809238271644
CHAMP1		0.0015132357688582782	0.0034009054213777696	0.001464304476056142	0.0027433050293925593	0.0009496750698521348
CHAT		6.389217690734941e-05	0.0	0.0	0.0	2.6161847654328755e-06
CHCHD1		0.004025207145163017	0.0034678084788474935	0.0019730882346858203	0.0021119094273895104	0.0030975627622725267
CHCHD10		0.0034064618530076324	0.003768872237461259	0.0	0.0	0.0009261294069632373
CHCHD2		0.03777709028300863	0.037493588456992584	0.018733997096209817	0.02138036141955154	0.03139160100042908
CHCHD2P2		1.6813730765091973e-05	5.575254789143879e-06	8.272906644385014e-06	1.0886131069018075e-05	1.8313293358030134e-05
CHCHD2P6		2.6901969224147123e-05	3.902678352400717e-05	2.068226661096245e-05	5.443065534509044e-05	2.6161847654328757e-05
CHCHD2P9		0.00014123533842677244	6.132780268058265e-05	6.204679983288719e-05	0.00011430437622469004	8.63340972592849e-05
CHCHD3		0.007858737759603992	0.009505809415490294	0.0073380681935694735	0.009683213585891623	0.003777770801285073
CHCHD3P3		7.734316151942305e-05	5.5752547891438786e-05	6.618325315507968e-05	8.708904855214502e-05	4.4475141012359115e-05
CHCHD4		0.001583853438071662	0.0030496643696616994	0.0010217039705815447	0.0015295014151970455	0.0009365941460249681
CHCHD5		0.0011702356612504033	0.0011039004482504878	0.0009762029840374262	0.0007620291748312646	0.001342102784667068
CHCHD6		0.0006725492306036768	0.001516469302647131	0.0006618325315507967	0.0008817766165904688	0.001004614949926224
CHCHD7		0.000971833638222314	0.0013436364041836716	0.0008438364777272701	0.0007402569126932274	0.0010595548300003136
CHD1		0.002612853760895292	0.006456145045828611	0.0029989286585895584	0.004822556063575014	0.002061553595161106
CHD1L		0.003157618637684269	0.005391271381102134	0.0027052404727138913	0.004294578706727635	0.0017633085319017573
CHD2		0.004620413214247273	0.009277223969135379	0.010262540692359587	0.00912802090137166	0.0032649985872602308
CHD3		0.008719600774776704	0.021431279409469033	0.01135870082274061	0.012731330285216681	0.007869483774422075
CHD4		0.006712041321424727	0.02012109453402025	0.012554135832854214	0.013803614195514954	0.004672505991063114
CHD5		0.0007566178844291391	0.0032224972681251583	0.0007404251446724582	0.0005715218811234502	4.4475141012359115e-05
CHD6		0.0018595986226191713	0.004114538034388186	0.0030609754584224455	0.0037121706945351697	0.001399658849506589
CHD7		0.0022093242225330826	0.0072311054615196105	0.0018365852750534652	0.0016492488569562428	0.00132640567607447
CHD8		0.0066515118906704095	0.014662920095448437	0.005782761744425116	0.008937513607663837	0.0033251708368651875
CHD9		0.0017957064457118242	0.0033451528734863302	0.004372231161557469	0.00575332026997606	0.0012740819807658121
CHDH		0.0008036963305713949	0.003941705135924719	0.0	0.0	0.0005232369530865734
CHEK1		0.0037730011836866356	0.008095269953836914	0.0016545813288769973	0.0023840627041149605	0.0013761131866176918
CHEK2		0.0014291671150328158	0.002386209049753578	0.0008024719445053454	0.000827345961245376	0.0010517062757040188
CHERP		0.0020378241687291454	0.0061383555228474085	0.0018489946350200457	0.0034944480731548054	0.0010255444280496899
CHFR		0.0021151673302485714	0.003161169465444577	0.0011168423969919747	0.0020574787720444177	0.001601105076444921
CHI3L1		1.345098461207359e-05	0.0	0.0017538562086096155	0.0032495101241019017	1.5697108592597244e-05
CHI3L2		0.0031004519530829586	0.001271158091924804	0.00041364533221924953	0.00033747006313956083	0.0007220669952594738
CHIA		3.699020768320233e-05	5.0177293102294914e-05	0.0	0.0	3.924277148149316e-05
CHIC1		0.0012005003766275676	0.0018844361187306295	0.0007197428780614958	0.000941650337470064	0.0014389016209880845
CHIC2		0.0006826374690627315	0.0008139871992150066	0.0012740276232352868	0.001371652514696283	0.0006985213323705765
CHID1		0.0024312654686323002	0.006143930777636551	0.004008223269204528	0.0035107772697583334	0.0018758044768153721
CHKA		0.0017856182072527695	0.0031778952298120145	0.00028541527923128216	0.00032114086653603366	0.0011406565577287361
CHKB		1.0088238459055206e-05	3.34515287348633e-05	4.136453322192495e-06	1.632919660352715e-05	4.185895624692605e-05
CHKB-CPT1B		3.3627461530183946e-06	1.6725764367431607e-05	1.2409359966577492e-05	1.0886131069018075e-05	3.1394217185194536e-05
CHKB-DT		3.699020768320233e-05	3.34515287348633e-05	2.8955173255347463e-05	1.0886131069018075e-05	2.354566288889591e-05
CHM		0.004341305283546746	0.0031778952298120145	0.0016959458620989221	0.0020357065099063805	0.0020066137150870165
CHML		0.002713736145485846	0.005430298164626134	0.0005666941051403719	0.0010886131069018075	0.0025350830377044577
CHMP1A		0.009045787151619486	0.012973617894337777	0.006564551422319472	0.008458523840627034	0.005943971787063516
CHMP1B		0.003712471752932306	0.0035681630650520853	0.0030527025517780586	0.003472675811016775	0.0038536401594826282
CHMP2A		0.005928521467771426	0.009043063267991355	0.011759936794993243	0.009334857391682999	0.004832093261754506
CHMP2B		0.001782255461099751	0.0023973595593318638	0.004781740040454524	0.006428260396255183	0.0021269582142969304
CHMP3		0.0030298342838695745	0.004410026538212809	0.0034953030572526557	0.0047245808839538545	0.0018391778900993128
CHMP4A		1.0088238459055206e-05	1.115050957828774e-05	0.00011995714634358244	7.620291748312646e-05	2.6161847654328755e-06
CHMP4B		0.007098757129021829	0.012728306683615452	0.010254267785715178	0.012061833224472053	0.005344865475779358
CHMP4C		1.0088238459055206e-05	2.230101915657548e-05	4.136453322192495e-06	0.0	0.00028254795466675067
CHMP5		0.005565344883245464	0.006523048103298336	0.006270863236443827	0.006988896146309618	0.006056467731977096
CHMP6		0.001150059184332288	0.0017450547490020373	0.0009637936240708509	0.0013988678423688227	0.0006592785608890854
CHMP7		0.003880609060583225	0.00818447403046321	0.00249014489995988	0.003663183104724586	0.0029719858935317494
CHN1		4.7078446142257536e-05	0.00015610713409602836	0.00029368818587566714	0.0006477247986065766	0.00013604160780250979
CHORDC1		0.0032753147530399144	0.005731361923239908	0.004595599640955862	0.006166993250598751	0.0019045825092351327
CHP1		0.005353491875605285	0.004984277781494625	0.0022998680471390254	0.0030317875027215378	0.003390575456001007
CHPF		0.0007700688690412122	0.001087174683883059	0.008599686456838184	0.015338558676246516	0.003147270272815753
CHPF2		0.0027641773377811204	0.004030909212551024	0.005522165185126998	0.008480296102765099	0.0016168021850375192
CHPT1		0.0021319810610136627	0.003289400325594892	0.0015511699958221852	0.0018996298715436555	0.00214527150765496
CHRAC1		0.0031004519530829586	0.005759238197185624	0.0015553064491443786	0.0028086218158066708	0.0016612773260498777
CHRD		6.725492306036767e-06	5.575254789143879e-06	0.00011168423969919749	0.00011974744175919932	1.30809238271644e-05
CHRDL1		5.38039384482943e-05	1.115050957828774e-05	1.2409359966577492e-05	2.721532767254522e-05	0.0005206207683211418
CHRFAM7A		6.725492306036767e-05	3.902678352400717e-05	8.272906644385014e-06	1.632919660352715e-05	9.679883632101646e-05
CHRM3		3.3627461530183946e-06	5.575254789143879e-06	0.0	0.0	4.7091325777792e-05
CHRM4		1.0088238459055206e-05	1.115050957828774e-05	4.1364533221924953e-05	7.075985194861789e-05	5.232369530865734e-06
CHRNA10		4.035295383622072e-05	1.6725764367431607e-05	2.8955173255347463e-05	4.898758981058144e-05	3.4010401950627426e-05
CHRNA3		1.0088238459055206e-05	5.0177293102294914e-05	1.6545813288769973e-05	0.0	5.232369530865734e-06
CHRNA5		0.0002555687076293982	0.000590977007649251	0.0003391891724197844	0.000440888308295233	0.0002119109660000631
CHRNA7		3.3627461530183945e-05	2.7876273945719433e-05	1.6545813288769973e-05	1.0886131069018075e-05	5.493988007409023e-05
CHRNB1		0.0007129021844399016	0.0015722218505385696	0.00026059655929812727	0.0004354452427607237	0.0006095710503458592
CHRNB2		1.0088238459055206e-05	1.115050957828774e-05	9.513842641042757e-05	0.00010886131069018075	2.6161847654328755e-06
CHROMR		0.0005077746691057775	0.00023973595593318638	5.791034651069471e-05	0.00014151970389723504	0.00040027626911123024
CHST1		0.0	0.0	9.513842641042757e-05	9.797517962116288e-05	0.0
CHST10		0.0004741472075755936	0.0019457639214112115	0.000521193118596254	0.0005334204223818866	0.0004944589206668129
CHST11		0.00023202948455826913	0.0005742512432818194	0.0009265655441711196	0.002558240801219251	4.185895624692605e-05
CHST12		0.0007028139459808467	0.0015108940478579876	0.0012202537300467868	0.0017853254953189676	0.0005101560292594111
CHST13		0.00014123533842677244	7.805356704801426e-05	7.445615979946463e-05	0.00013607663836272648	2.354566288889591e-05
CHST14		0.0007700688690412122	0.0020795700363506696	0.0007486980513168398	0.0009362072719355546	0.0005886415722223978
CHST15		0.0026397557301194386	0.003964006155081299	0.0004053724255748646	0.0006477247986065766	0.0012296068397534535
CHST2		3.3627461530183945e-05	3.34515287348633e-05	0.0003681443456751323	0.0005715218811234502	1.0464739061731512e-05
CHST3		0.0009247551920800582	0.0014941682834905586	0.0025770104197259235	0.003924450250381025	0.0014807605772350072
CHST6		6.725492306036767e-05	6.132780268058265e-05	4.136453322192495e-06	0.0	9.941502108644933e-05
CHST7		0.0014123533842677245	0.00147744251912313	0.00031437045248662956	0.0003483561942085787	0.0008738057116545795
CHST9		0.00013787259227375417	0.0003846925804509279	0.0	0.0	0.0018731882920499405
CHSY1		0.0014964220380931869	0.0019569144309894973	0.0029534276720454404	0.004561288917918583	0.0007116022561977431
CHSY3		0.0	1.115050957828774e-05	1.2409359966577492e-05	8.164598301763575e-05	0.0
CHTF18		0.0019672064995157616	0.0031723199750228713	0.0019110414348529332	0.0019377313302852207	0.0013918102952102899
CHTF8		0.004963413321855148	0.010068910149193875	0.002891380872212553	0.004441541476159386	0.0031865130442972436
CHTOP		0.003941138491337554	0.009450056867598863	0.004852059746931798	0.005954713694752896	0.0031629673814083468
CHUK		0.003897422791348317	0.0037354207087264015	0.002374324206938493	0.0029174831264968497	0.0018653397377536413
CHURC1		0.0013921769073496149	0.002174349367766109	0.004992699159886341	0.005862181580666246	0.0010333929823459845
CIAO1		0.008178198644140726	0.012995918913494385	0.005149884386129653	0.007152188112344876	0.004907962619952087
CIAO2A		0.005071021198751738	0.0033005508351731778	0.005873763717513342	0.006607881558893982	0.0044867568727173625
CIAO2B		0.004082373829764327	0.004967552017127196	0.002891380872212553	0.0026235575876333624	0.004123107190322216
CIAO3		0.001072716022812868	0.001962489685778649	0.0008355635710828829	0.0007184846505551973	0.0010621710147657494
CIAPIN1		0.0031374421607661593	0.004872772685711747	0.002494281353282074	0.0037121706945351697	0.0030164610345441087
CIART		0.0004775099537286119	0.000763809906112711	7.445615979946463e-05	0.0001306335728282172	0.000763925951506401
CIB1		0.0033055794684170785	0.0031890457393903004	0.00619227062332216	0.006303069888961476	0.0024696784185686375
CIB2		0.0007297159152049929	0.0005129234406012369	2.8955173255347463e-05	2.721532767254522e-05	0.0004081248234075289
CIC		0.006762482513720002	0.009305100243081092	0.004397049881490619	0.007092314391465301	0.004842558000816276
CICP14		0.0002723824383944901	0.0003846925804509279	0.00035159853238636183	0.0004517744393642509	0.0003688820519260356
CIDECP1		0.0004775099537286119	0.0007470841417452793	0.0006701054381951837	0.0009525364685390825	0.0001909814878766
CIITA		7.398041536640477e-05	9.477933141544578e-05	3.722807989973242e-05	3.26583932070543e-05	9.679883632101646e-05
CILP2		1.345098461207359e-05	2.7876273945719433e-05	9.100197308823509e-05	7.075985194861789e-05	2.354566288889591e-05
CINP		0.003998305175938871	0.004287370932851645	0.0014146670361898355	0.001676464184628789	0.0028359442857292375
CIP2A		0.0031710696222963476	0.004677638768091716	0.0021302734609291323	0.003777487480949281	0.0015095386096547721
CIPC		0.0015132357688582782	0.002018242233670088	0.00040950887889705707	0.0004898758981058144	0.0007508450276792342
CIR1		0.0018629613687721899	0.0029827613121919745	0.004847923293609604	0.004436098410624876	0.0022237570506179467
CIRBP		0.008020149574948858	0.01510336522379077	0.008483865763816786	0.008436751578489039	0.004348099080149441
CIRBP-AS1		3.0264715377165566e-05	3.34515287348633e-05	4.5500986544117437e-05	9.25321140866536e-05	4.4475141012359115e-05
CISD1		0.0017318142688044714	0.002637095515265056	0.0029410183120788646	0.0031733072066187718	0.001781621825259787
CISD2		0.002952491122350149	0.004644187239356849	0.0016959458620989221	0.002351404310907905	0.002532466852939026
CISD3		0.002596040030130201	0.0034287816953234842	0.0022171389806951757	0.0024711517526671096	0.0009051999288397761
CISH		0.00015132357688582782	0.000334515287348633	2.068226661096245e-05	1.632919660352715e-05	0.00031132598708651245
CIT		0.0030500107607876843	0.0067293325304966616	0.001766265568576196	0.0032114086653603365	0.0032623824024947986
CITED1		2.017647691811036e-05	0.00010035458620458965	8.272906644385014e-06	1.632919660352715e-05	1.30809238271644e-05
CITED2		0.0055720703755514555	0.004928525233603186	0.004024769082493296	0.009432832571304152	0.0044605950250630475
